zip,lat,lng
43566,41.49467,-83.75838
43567,41.57592,-84.15248
43569,41.3513,-83.78844
43570,41.58616,-84.44116
43571,41.51574,-83.81796
43604,41.65217,-83.53977
43605,41.64734,-83.50722
43606,41.67178,-83.61085
43607,41.64761,-83.60582
43608,41.68008,-83.53062
43609,41.62849,-83.57824
43610,41.67775,-83.5614
43611,41.70241,-83.49154
43612,41.70946,-83.54899
43613,41.70628,-83.60374
43614,41.60336,-83.62715
43615,41.65045,-83.67255
43616,41.65727,-83.40931
43617,41.66416,-83.72808
43619,41.60424,-83.47348
43620,41.66519,-83.5547
43623,41.70419,-83.65095
43701,39.95986,-81.99498
43711,39.84262,-81.57738
43713,39.98979,-81.17368
43716,39.83683,-81.00752
43717,39.78943,-81.5548
43718,40.00926,-81.00596
43719,39.98907,-81.07938
43720,39.79272,-81.86886
43721,39.94927,-82.26015
43722,39.91933,-81.52001
43723,39.96022,-81.5412
43724,39.73267,-81.5166
43725,40.03949,-81.59934
43727,39.8714,-81.79884
43728,39.49188,-81.89676
43730,39.6294,-82.09435
43731,39.72768,-82.0675
43732,39.84409,-81.65883
43733,39.92736,-81.53807
43734,39.88144,-81.90489
43735,39.85437,-82.11917
43736,40.05755,-81.23689
43738,39.8554,-82.14063
43739,39.90693,-82.29025
43740,39.9515,-82.21706
43746,39.97146,-82.17287
43747,39.85784,-81.12128
43748,39.69788,-82.30899
43749,40.15932,-81.56411
43750,39.99353,-81.50975
43754,39.75586,-81.24017
43755,40.0537,-81.43318
43756,39.68993,-81.79574
43758,39.62482,-81.9432
43759,40.06393,-81.06942
43760,39.8858,-82.19577
43761,39.66829,-82.14798
43762,40.03156,-81.74007
43764,39.71485,-82.19239
43766,39.59492,-82.2501
43767,40.00653,-81.80198
43768,40.03776,-81.44477
43771,39.83586,-81.94135
43772,39.88063,-81.52448
43773,39.98758,-81.29636
43777,39.81896,-82.08543
43778,40.01111,-81.37001
43779,39.81718,-81.42528
43780,39.92229,-81.44024
43782,39.62129,-82.2185
43783,39.80389,-82.28878
43786,39.71086,-81.27704
43787,39.53292,-81.80554
43788,39.80175,-81.3334
43791,39.87757,-82.08877
43793,39.74362,-81.10219
43802,40.09346,-81.85687
43804,40.4545,-81.73704
43805,40.39177,-81.97223
43811,40.18285,-81.93232
43812,40.27268,-81.88347
43821,40.13559,-82.00695
43822,40.17409,-82.16958
43824,40.36407,-81.76116
43830,40.06116,-82.14812
43832,40.27333,-81.57931
43836,40.2087,-81.71854
43837,40.29773,-81.47846
43840,40.40511,-81.60025
43842,40.13749,-82.01182
43843,40.33485,-82.17711
43844,40.33349,-82.05163
43845,40.25692,-81.73144
43901,40.21691,-80.86637
43902,39.88731,-80.95596
43903,40.47042,-80.95131
43905,40.11159,-80.8408
43906,40.0132,-80.80118
43907,40.25697,-81.0205
43908,40.50867,-80.87349
43909,40.06774,-80.81552
43910,40.37039,-80.8214
43912,40.08708,-80.79255
43913,40.27048,-80.63154
43914,39.77532,-80.95288
43915,39.75775,-80.89729
43917,40.22396,-80.80546
43920,40.67608,-80.57965
43925,40.44583,-80.86242
43926,40.51068,-80.62252
43928,40.01088,-80.88172
43930,40.56978,-80.77372
43931,39.67288,-80.87137
43932,40.53145,-80.74699
43933,39.93917,-80.89588
43934,40.0752,-80.79123
43935,40.1247,-80.75225
43938,40.30138,-80.67199
43939,40.16723,-80.79993
43940,40.02863,-80.82541
43942,39.86367,-80.84875
43943,40.2242,-80.73269
43944,40.43623,-80.76853
43945,40.63156,-80.84797
43946,39.64792,-80.96887
43947,39.95448,-80.78755
43948,40.26847,-80.78002
43950,40.09164,-80.92193
43951,40.11475,-81.01405
43952,40.39763,-80.66278
43953,40.35815,-80.70548
43961,40.52343,-80.63025
43962,40.67315,-80.88919
43963,40.17155,-80.69698
43964,40.48695,-80.66928
43967,40.02309,-80.94371
43968,40.63365,-80.68729
43971,40.15811,-80.71301
43972,40.10164,-80.9749
43973,40.19111,-81.27688
43974,40.18205,-80.88728
43976,40.36981,-80.90655
43977,40.14519,-81.10451
43981,40.18401,-80.99466
43983,40.13886,-81.20296
43985,40.16168,-81.13155
43986,40.3784,-80.99036
43988,40.40486,-81.09925
44001,41.36825,-82.25958
44003,41.6202,-80.58361
44004,41.85255,-80.78738
44010,41.76087,-80.85152
44011,41.44855,-82.0187
44012,41.49443,-82.01594
44017,41.36867,-81.86303
44021,41.44141,-81.14579
44022,41.44747,-81.4045
44023,41.38732,-81.28858
44024,41.57668,-81.19112
44026,41.53182,-81.3305
44028,41.30986,-81.93959
44030,41.8973,-80.58061
44032,41.6658,-80.66954
44035,41.36539,-82.13025
44039,41.38404,-82.02014
44040,41.53128,-81.4112
44041,41.77579,-80.95223
44044,41.26779,-82.04188
44045,41.7461,-81.28512
44046,41.54157,-81.07227
44047,41.71887,-80.73921
44048,41.84697,-80.64343
44049,41.26626,-82.30553
44050,41.24853,-82.13119
44052,41.45519,-82.16133
44053,41.42694,-82.22138
44054,41.46419,-82.0931
44055,41.43309,-82.13354
44056,41.31465,-81.49868
44057,41.76675,-81.05965
44060,41.67742,-81.32806
44062,41.45899,-81.02698
44064,41.60567,-81.0477
44065,41.46308,-81.24408
44067,41.31386,-81.5476
44068,41.90619,-80.67886
44070,41.41493,-81.91905
44072,41.47196,-81.32917
44074,41.28858,-82.23643
44076,41.52728,-80.81867
44077,41.69933,-81.21142
44080,41.36886,-81.05966
44081,41.76589,-81.14551
44082,41.76012,-80.56558
44084,41.67242,-80.89605
44085,41.60463,-80.87128
44086,41.67443,-81.05599
44087,41.31706,-81.44106
44089,41.38894,-82.36552
44090,41.16757,-82.22836
44092,41.59797,-81.46867
44093,41.53478,-80.61637
44094,41.60985,-81.3791
44095,41.65223,-81.44209
44099,41.55125,-80.97446
44101,41.48988,-81.6717
44102,41.4749,-81.73751
44103,41.51559,-81.64301
44104,41.48238,-81.62702
44105,41.45069,-81.63032
44106,41.5062,-81.60679
44107,41.48263,-81.80025
44108,41.53992,-81.60988
44109,41.44457,-81.69681
44110,41.56365,-81.57111
44111,41.45775,-81.78986
44112,41.53562,-81.57369
44113,41.48343,-81.69638
44114,41.5137,-81.67625
44115,41.49211,-81.66999
44116,41.47011,-81.85194
44117,41.57145,-81.52695
44118,41.5016,-81.55653
44119,41.58673,-81.54748
44120,41.47337,-81.58015
44121,41.52626,-81.53246
44122,41.4701,-81.51272
44123,41.60365,-81.52441
44124,41.49999,-81.46774
44125,41.40658,-81.61548
44126,41.44263,-81.85278
44127,41.471,-81.64874
44128,41.43766,-81.54036
44129,41.39035,-81.73536
44130,41.378,-81.7868
44131,41.3835,-81.65349
44132,41.60484,-81.49958
44133,41.31388,-81.74497
44134,41.38496,-81.70459
44135,41.42472,-81.82135
44136,41.31265,-81.81064
44137,41.40903,-81.56274
44138,41.37363,-81.92302
44139,41.38325,-81.44439
44140,41.48508,-81.93171
44141,41.30139,-81.61439
44142,41.40205,-81.82406
44143,41.55358,-81.47513
44144,41.43738,-81.74272
44145,41.45245,-81.92944
44146,41.38161,-81.53018
44147,41.31956,-81.67797
44149,41.31223,-81.8563
44201,41.02741,-81.18354
44202,41.31645,-81.34243
44203,41.02013,-81.62896
44212,41.24386,-81.82863
44214,40.95081,-81.99935
44215,41.07195,-81.8994
44216,40.93848,-81.58397
44217,40.95561,-81.9133
44221,41.13898,-81.47624
44223,41.16968,-81.53051
44224,41.17697,-81.44016
44230,40.96237,-81.69064
44231,41.30692,-81.07197
44232,40.93254,-81.46354
44233,41.23943,-81.73513
44234,41.33454,-81.15822
44235,41.0316,-82.12246
44236,41.24669,-81.44775
44240,41.13329,-81.34241
44241,41.23945,-81.34728
44243,41.14793,-81.34046
44250,41.02159,-81.43331
44251,41.02814,-81.92764
44253,41.16571,-82.03767
44254,41.04522,-82.01282
44255,41.28658,-81.22982
44256,41.14092,-81.85954
44260,41.03684,-81.34079
44262,41.13901,-81.43492
44264,41.22966,-81.54311
44266,41.1662,-81.19829
44270,40.96317,-81.77696
44272,41.08691,-81.18244
44273,41.0291,-81.87739
44274,41.09944,-81.7285
44275,41.09976,-82.09927
44276,40.93667,-81.83502
44278,41.10052,-81.42137
44280,41.23812,-81.92339
44281,41.05851,-81.73854
44285,41.16241,-81.06595
44286,41.23668,-81.64017
44287,40.94,-82.1005
44288,41.2392,-81.08354
44301,41.04398,-81.52449
44302,41.08951,-81.53857
44303,41.10448,-81.53732
44304,41.08585,-81.50908
44305,41.07643,-81.46226
44306,41.03927,-81.48316
44307,41.07049,-81.546
44308,41.0818,-81.51751
44310,41.10771,-81.49948
44311,41.06427,-81.52047
44312,41.01462,-81.4412
44313,41.13239,-81.56512
44314,41.04048,-81.55838
44319,40.98402,-81.53169
44320,41.07818,-81.58379
44321,41.09994,-81.65182
44325,41.07605,-81.51221
44333,41.16195,-81.63419
44401,41.02457,-80.94658
44402,41.38893,-80.85513
44403,41.24053,-80.58265
44404,41.3277,-80.54861
44405,41.07787,-80.59136
44406,41.01132,-80.77194
44408,40.88487,-80.68569
44410,41.34817,-80.72629
44411,41.0326,-81.05092
44412,41.09671,-81.0229
44413,40.84803,-80.5549
44415,40.77068,-80.70455
44417,41.43336,-80.66329
44418,41.30692,-80.60465
44420,41.17384,-80.67726
44423,40.7524,-80.89963
44424,41.32201,-80.58326
44425,41.17022,-80.57395
44427,40.71672,-80.95686
44428,41.43458,-80.5779
44429,41.09648,-80.98156
44430,41.24011,-80.90804
44431,40.84748,-80.75365
44432,40.74974,-80.75149
44436,41.05775,-80.54241
44437,41.15536,-80.73
44438,41.24252,-80.5345
44439,41.45436,-80.95552
44440,41.1482,-80.78439
44441,40.75802,-80.55264
44442,40.96591,-80.54963
44443,40.92351,-80.59473
44444,41.17559,-80.97647
44445,40.84834,-80.61732
44446,41.18958,-80.74692
44449,40.97957,-81.02446
44450,41.45397,-80.82576
44451,41.08104,-80.86887
44452,40.94711,-80.66232
44454,40.9197,-80.53976
44455,40.77581,-80.60485
44460,40.90221,-80.87026
44470,41.29783,-80.95999
44471,41.04793,-80.58973
44473,41.24684,-80.66326
44481,41.22736,-80.86344
44483,41.26537,-80.81575
44484,41.2348,-80.74962
44485,41.24032,-80.848
44490,40.90041,-80.76801
44491,41.37368,-80.96478
44493,40.82192,-80.88864
44502,41.08365,-80.64253
44503,41.09918,-80.64912
44504,41.12327,-80.65363
44505,41.12735,-80.61687
44506,41.09356,-80.62583
44507,41.07436,-80.65542
44509,41.10986,-80.69655
44510,41.12246,-80.67424
44511,41.06927,-80.69617
44512,41.0249,-80.66757
44514,40.99838,-80.60868
44515,41.1029,-80.76201
44555,41.10726,-80.64875
44601,40.91978,-81.1278
44606,40.73313,-81.79625
44607,40.69589,-81.02685
44608,40.65241,-81.59714
44609,40.9121,-80.9879
44610,40.56078,-81.80139
44611,40.60785,-82.08141
44612,40.63488,-81.46098
44613,40.71338,-81.60026
44614,40.88689,-81.58747
44615,40.5669,-81.0739
44618,40.7722,-81.68925
44619,40.90536,-80.95381
44620,40.5811,-81.21592
44621,40.42878,-81.28955
44622,40.54883,-81.48375
44624,40.61249,-81.66157
44625,40.7623,-80.99919
44626,40.68994,-81.38404
44627,40.66665,-81.83393
44628,40.538,-82.1551
44629,40.35107,-81.44553
44630,40.92695,-81.40408
44632,40.96401,-81.3048
44633,40.63182,-81.93601
44634,40.83385,-81.04685
44637,40.47996,-82.03347
44638,40.6502,-82.13521
44639,40.45166,-81.20963
44640,40.98455,-81.14858
44641,40.86528,-81.23977
44643,40.64304,-81.2998
44644,40.68691,-81.17639
44645,40.90796,-81.71845
44646,40.81055,-81.49835
44647,40.79537,-81.56575
44651,40.6231,-80.9556
44652,40.90088,-81.33015
44653,40.43711,-81.37105
44654,40.53861,-81.87162
44656,40.57027,-81.33104
44657,40.74313,-81.09343
44659,40.6948,-81.70191
44660,40.62382,-81.77487
44661,40.5874,-82.11662
44662,40.71036,-81.55468
44663,40.46066,-81.44961
44665,40.83555,-80.98706
44666,40.84232,-81.63202
44667,40.83386,-81.76495
44669,40.79613,-81.15619
44670,40.76305,-81.18788
44671,40.64511,-81.36565
44672,40.92045,-81.02375
44675,40.50245,-81.24975
44676,40.6891,-82.03266
44677,40.87254,-81.85983
44678,40.56478,-81.36408
44680,40.60174,-81.54512
44681,40.50018,-81.6625
44682,40.39765,-81.40323
44683,40.35505,-81.3218
44685,40.9596,-81.42361
44687,40.53941,-81.71189
44688,40.68458,-81.25757
44689,40.65071,-81.66209
44690,40.61353,-81.69391
44691,40.80714,-81.97971
44693,40.2978,-81.18821
44695,40.43868,-81.1754
44697,40.60807,-81.41175
44699,40.27789,-81.28752
44702,40.79992,-81.37665
44703,40.81093,-81.38134
44704,40.80001,-81.34329
44705,40.83347,-81.3327
44706,40.75382,-81.4198
44707,40.76031,-81.34715
44708,40.81708,-81.43486
44709,40.84218,-81.38634
44710,40.78962,-81.42659
44714,40.83606,-81.35905
44718,40.85122,-81.44806
44720,40.90112,-81.43259
44721,40.89443,-81.32694
44730,40.76706,-81.25814
44802,41.04534,-83.41912
44804,41.10708,-83.53538
44805,40.87335,-82.32096
44807,41.06508,-82.87533
44809,41.13215,-83.29391
44811,41.24445,-82.84474
44813,40.60135,-82.52814
44814,41.32162,-82.4714
44815,41.24697,-83.23947
44817,41.1987,-83.54676
44818,41.0002,-82.99645
44820,40.81829,-82.97186
44822,40.55705,-82.39929
44824,41.37952,-82.80422
44825,40.95443,-82.94194
44826,41.23993,-82.47931
44827,40.81921,-82.75923
44828,41.23367,-82.85957
44830,41.16603,-83.40081
44833,40.71059,-82.79484
44836,41.23772,-83.05455
44837,41.01745,-82.48241
44838,40.77186,-82.25947
44839,41.3725,-82.55656
44840,40.79231,-82.17973
44841,41.25126,-83.31139
44842,40.64903,-82.22498
44843,40.6886,-82.40959
44844,40.9926,-83.25839
44846,41.31589,-82.60832
44847,41.23025,-82.70821
44849,40.80863,-83.13186
44850,41.03539,-82.68403
44851,41.10577,-82.40166
44853,41.05501,-83.30399
44854,40.94723,-82.85748
44855,41.10414,-82.58664
44856,40.79398,-82.85627
44857,41.21785,-82.58212
44859,41.02103,-82.32636
44861,41.24254,-83.14626
44864,40.66748,-82.31871
44865,40.99165,-82.68168
44866,40.92082,-82.19483
44867,41.14755,-82.98963
44870,41.40623,-82.7171
44874,40.96859,-82.36631
44875,40.88645,-82.6489
44878,40.95111,-82.51963
44880,41.03352,-82.21993
44881,40.8703,-82.87687
44882,40.94759,-83.13734
44883,41.12395,-83.17459
44887,40.9205,-82.788
44889,41.24661,-82.38195
44890,41.0818,-82.71248
44901,40.76391,-82.51247
44902,40.7589,-82.51095
44903,40.77624,-82.52655
44904,40.66578,-82.61505
44905,40.77753,-82.46915
44906,40.76413,-82.57778
44907,40.72761,-82.52129
45001,39.13713,-84.71045
45002,39.19871,-84.73422
45003,39.58427,-84.77942
45005,39.53478,-84.3018
45011,39.42892,-84.50173
45013,39.40649,-84.6501
45014,39.32822,-84.5521
45015,39.36273,-84.53785
45030,39.25621,-84.76287
45032,39.50268,-84.00811
45033,39.17962,-84.76469
45034,39.35749,-84.24687
45036,39.44487,-84.21832
45039,39.32655,-84.23586
45040,39.35023,-84.30996
45041,39.21114,-84.70292
45042,39.54867,-84.43755
45044,39.45028,-84.37988
45050,39.44437,-84.36594
45051,39.09983,-84.65504
45052,39.14505,-84.77849
45053,39.35273,-84.78053
45054,39.43844,-84.07418
45055,39.45701,-84.51094
45056,39.49029,-84.74115
45062,39.48501,-84.55371
45064,39.56806,-84.59785
45065,39.37016,-84.21426
45066,39.54925,-84.22265
45067,39.49017,-84.47948
45068,39.52813,-84.05922
45069,39.34213,-84.4105
45070,39.58968,-84.55804
45101,38.69164,-83.74024
45102,39.01718,-84.20602
45103,39.0946,-84.14006
45105,38.75015,-83.61235
45106,38.94633,-84.06831
45107,39.28888,-83.96967
45111,39.20033,-84.28746
45112,38.79377,-84.14144
45113,39.39991,-83.98561
45115,38.80818,-83.70728
45118,39.17192,-83.93107
45119,38.8781,-83.99927
45120,38.82597,-84.09301
45121,38.86769,-83.90911
45122,39.22411,-84.12698
45123,39.3487,-83.38866
45130,38.90886,-83.99897
45131,38.78997,-83.96729
45132,39.34395,-83.5996
45133,39.15695,-83.57282
45135,39.35124,-83.54859
45140,39.25603,-84.24433
45142,39.21033,-83.80553
45144,38.70534,-83.6142
45146,39.3154,-83.79945
45147,39.21114,-84.30192
45148,39.28849,-83.88466
45150,39.16567,-84.23281
45152,39.35005,-84.12316
45153,38.86977,-84.18474
45154,39.06137,-83.91997
45155,39.04057,-83.75181
45156,38.80947,-84.21348
45157,38.95599,-84.22824
45158,39.18229,-84.07769
45159,39.33389,-83.68972
45160,39.12358,-84.13725
45162,39.26913,-84.07851
45164,39.55365,-83.78532
45166,39.4766,-83.68774
45167,38.77234,-83.79943
45168,38.85266,-83.76783
45169,39.505,-83.65035
45171,39.01414,-83.7962
45172,39.07447,-83.38688
45174,39.1588,-84.31073
45176,39.08438,-84.02205
45177,39.46123,-83.83692
45202,39.10885,-84.50243
45203,39.10403,-84.53337
45204,39.09536,-84.57225
45205,39.11057,-84.57518
45206,39.12736,-84.48451
45207,39.14199,-84.4713
45208,39.13522,-84.43393
45209,39.15336,-84.42762
45211,39.15746,-84.59888
45212,39.16403,-84.45173
45213,39.18111,-84.42006
45214,39.12271,-84.54442
45215,39.23536,-84.46221
45216,39.20054,-84.48114
45217,39.16718,-84.49792
45218,39.26623,-84.51975
45219,39.12668,-84.51201
45220,39.14736,-84.52101
45223,39.1696,-84.55354
45224,39.20215,-84.53222
45225,39.14341,-84.55267
45226,39.11149,-84.41989
45227,39.15403,-84.38524
45229,39.15342,-84.48612
45230,39.07445,-84.39082
45231,39.24617,-84.5383
45232,39.1818,-84.51673
45233,39.1191,-84.66559
45236,39.20949,-84.39701
45237,39.19298,-84.45244
45238,39.10927,-84.61053
45239,39.20439,-84.57979
45240,39.28434,-84.52605
45241,39.27659,-84.40175
45242,39.24348,-84.35621
45243,39.18381,-84.34171
45244,39.12009,-84.32764
45245,39.06065,-84.27748
45246,39.2906,-84.46612
45247,39.22048,-84.65172
45248,39.16442,-84.66229
45249,39.27617,-84.32777
45251,39.26789,-84.59422
45252,39.27352,-84.63214
45255,39.05862,-84.32675
45267,39.13812,-84.5031
45301,39.71098,-84.02301
45302,40.40068,-84.20756
45303,40.2146,-84.65627
45304,39.98756,-84.53145
45305,39.63628,-84.07769
45306,40.45856,-84.18575
45307,39.58065,-83.72347
45308,40.12535,-84.45699
45309,39.84475,-84.42204
45310,40.35299,-84.64264
45311,39.62791,-84.66411
45312,40.06028,-84.07976
45314,39.74608,-83.77363
45315,39.85772,-84.33875
45316,39.79754,-83.82517
45317,40.17328,-84.01971
45318,40.12745,-84.35391
45319,39.91608,-83.94324
45320,39.74673,-84.68932
45321,39.87134,-84.67775
45322,39.89967,-84.33206
45323,39.85131,-83.92794
45324,39.81986,-84.00026
45325,39.69297,-84.4269
45326,40.14201,-84.09039
45327,39.63286,-84.39841
45328,40.11621,-84.49676
45330,39.64821,-84.5282
45331,40.09729,-84.64616
45332,39.99967,-84.78776
45333,40.2481,-84.33209
45334,40.44662,-84.04517
45335,39.63079,-83.73353
45336,40.44256,-84.25988
45337,39.98019,-84.42095
45338,39.85147,-84.54417
45339,40.00826,-84.34315
45340,40.37184,-84.04935
45341,39.87589,-84.02045
45342,39.62943,-84.27545
45344,39.95567,-84.00734
45345,39.7392,-84.39926
45346,39.97934,-84.70911
45347,39.88378,-84.76208
45348,40.32663,-84.65404
45349,39.98916,-83.94052
45350,40.32472,-84.57359
45351,40.33954,-84.49574
45352,40.05006,-84.74432
45353,40.29252,-84.04274
45354,39.91033,-84.39983
45356,40.16252,-84.23097
45358,39.98724,-84.48796
45359,40.05067,-84.3511
45360,40.33028,-84.09206
45361,39.96374,-84.41484
45362,40.28684,-84.63368
45363,40.23925,-84.39841
45365,40.2828,-84.15582
45368,39.84376,-83.65413
45369,39.95304,-83.60304
45370,39.60853,-84.04015
45371,39.93885,-84.16357
45372,40.01471,-83.83862
45373,40.03353,-84.19588
45377,39.89636,-84.22774
45378,39.90291,-84.48781
45380,40.24511,-84.51314
45381,39.73223,-84.52433
45382,39.89621,-84.61626
45383,39.9572,-84.3337
45384,39.71444,-83.88638
45385,39.66813,-83.91457
45387,39.79754,-83.88622
45388,40.32799,-84.47901
45389,40.05639,-84.02532
45390,40.21894,-84.76778
45402,39.75983,-84.20751
45403,39.76303,-84.14978
45404,39.79011,-84.15324
45405,39.79241,-84.21592
45406,39.78442,-84.24178
45409,39.72334,-84.19039
45410,39.74757,-84.15907
45414,39.84008,-84.21115
45415,39.83473,-84.2568
45416,39.80754,-84.25774
45417,39.73427,-84.2844
45419,39.71436,-84.1676
45420,39.719,-84.13045
45423,39.7604,-84.19112
45424,39.84695,-84.11032
45426,39.80094,-84.31461
45428,39.74211,-84.25954
45429,39.68411,-84.16248
45430,39.71296,-84.08435
45431,39.76488,-84.08012
45432,39.73934,-84.08627
45433,39.81359,-84.05273
45434,39.72284,-84.03052
45435,39.78114,-84.06312
45439,39.69867,-84.22944
45440,39.67498,-84.10001
45449,39.66472,-84.24067
45458,39.60036,-84.1576
45459,39.64658,-84.16693
45469,39.74033,-84.17911
45501,39.92634,-83.80745
45502,39.92791,-83.81703
45503,39.96073,-83.7682
45504,39.94811,-83.86481
45505,39.90737,-83.7615
45506,39.89907,-83.85233
45601,39.30996,-82.9555
45612,39.21569,-83.27171
45613,39.0318,-82.84885
45614,38.92858,-82.27819
45616,38.76018,-83.30864
45617,39.27967,-83.15559
45618,38.88502,-83.61623
45619,38.47257,-82.45157
45620,38.95564,-82.14052
45621,39.11138,-82.60996
45622,39.35905,-82.49522
45623,38.64125,-82.26748
45624,39.17301,-83.3487
45628,39.38959,-83.19657
45629,38.65221,-82.81051
45630,38.69758,-83.09275
45631,38.81672,-82.25486
45634,39.17891,-82.49037
45636,38.58416,-82.81401
45638,38.56217,-82.67607
45640,39.02345,-82.65032
45642,39.04692,-83.05408
45644,39.45245,-82.84176
45645,38.57082,-82.53159
45646,39.07686,-83.31627
45647,39.29597,-82.73803
45648,38.92161,-83.01393
45650,38.74415,-83.42099
45651,39.27665,-82.47706
45652,38.82911,-83.08018
45653,38.88976,-82.82306
45654,39.36671,-82.37774
45656,38.87565,-82.59143
45657,38.85166,-83.21011
45658,38.76324,-82.41411
45659,38.67117,-82.62331
45660,38.98626,-83.358
45661,39.04096,-83.10479
45662,38.78938,-82.92114
45663,38.74507,-83.11198
45669,38.4935,-82.35857
45671,38.97339,-83.23775
45672,39.20549,-82.67579
45673,39.20399,-82.81148
45674,38.87798,-82.38017
45677,38.79555,-82.75511
45678,38.60595,-82.37883
45679,38.97634,-83.56788
45680,38.45526,-82.54489
45681,39.30551,-83.24807
45682,38.80839,-82.69658
45684,38.67546,-83.27789
45685,38.9333,-82.4527
45686,39.00901,-82.36843
45688,38.73013,-82.53155
45690,39.13106,-83.01674
45692,39.11582,-82.5426
45693,38.80921,-83.53406
45694,38.74807,-82.78345
45695,39.1529,-82.36334
45696,38.60356,-82.45201
45697,38.9352,-83.66525
45698,39.28811,-82.39604
45699,38.87414,-82.97045
45701,39.31205,-82.08079
45710,39.19763,-82.22574
45711,39.42503,-81.93038
45714,39.3183,-81.62001
45715,39.60484,-81.6268
45716,39.46295,-82.18401
45719,39.39951,-82.1285
45720,39.09404,-81.92312
45721,39.56563,-81.58347
45723,39.22173,-81.8268
45724,39.38246,-81.79233
45727,39.64495,-81.48171
45729,39.41653,-81.60828
45732,39.51802,-82.06705
45734,39.63982,-81.18816
45735,39.25183,-81.9229
45739,39.19055,-81.7462
45740,39.47709,-82.08023
45741,39.06648,-82.2527
45742,39.28563,-81.73008
45743,39.076,-81.85017
45744,39.5396,-81.5077
45745,39.61678,-81.32689
45746,39.604,-81.44809
45750,39.4301,-81.42947
45760,39.01395,-82.12244
45761,39.42642,-82.0964
45764,39.45116,-82.24336
45766,39.31931,-82.26247
45767,39.54367,-81.1312
45768,39.4149,-81.26468
45769,39.1062,-82.04578
45770,38.98586,-81.80238
45771,38.98204,-81.89902
45772,39.1408,-81.82268
45773,39.45525,-81.28656
45775,39.0876,-82.15596
45776,39.18732,-82.0228
45778,39.34672,-81.89555
45779,38.99884,-81.97082
45780,39.36972,-82.13112
45782,39.48624,-82.08076
45783,39.17505,-81.83929
45784,39.38879,-81.68805
45786,39.50365,-81.65451
45788,39.51349,-81.37016
45789,39.5514,-81.25592
45801,40.77476,-84.03703
45804,40.71569,-84.06911
45805,40.72979,-84.16242
45806,40.67615,-84.12651
45807,40.8072,-84.16699
45808,40.83178,-83.9729
45809,40.8431,-84.18522
45810,40.77721,-83.81097
45812,40.68341,-83.8135
45813,41.18914,-84.73031
45814,40.90119,-83.61545
45815,41.157,-83.94267
45816,41.00452,-83.79392
45817,40.87691,-83.88279
45819,40.62407,-84.26033
45820,40.83074,-84.08473
45821,41.22643,-84.56208
45822,40.55266,-84.59664
45826,40.43658,-84.49368
45827,41.00393,-84.30122
45828,40.48672,-84.67677
45830,40.90616,-84.09213
45831,41.11141,-84.24993
45832,40.92779,-84.7336
45833,40.83415,-84.35264
45835,40.75898,-83.70076
45836,40.79304,-83.64311
45838,40.74041,-84.47781
45840,41.02626,-83.64943
45841,40.87955,-83.735
45843,40.78202,-83.53513
45844,40.91733,-84.2856
45845,40.32995,-84.37806
45846,40.40986,-84.74644
45848,41.02421,-84.07695
45849,41.01241,-84.45452
45850,40.70382,-83.91817
45851,41.03267,-84.60289
45853,40.98625,-84.19469
45854,40.7582,-83.95231
45855,41.08819,-84.5835
45856,41.11452,-83.99917
45858,41.10688,-83.80338
45859,40.69305,-83.78574
45860,40.39365,-84.51566
45861,41.08587,-84.42569
45862,40.67079,-84.51356
45863,40.9041,-84.45477
45864,41.09936,-84.14077
45865,40.39379,-84.37219
45866,40.48905,-84.54969
45867,40.89795,-83.53825
45868,40.96986,-83.84839
45869,40.4573,-84.39432
45870,40.55621,-83.95142
45871,40.4932,-84.30089
45872,41.18863,-83.68366
45873,41.11935,-84.39628
45874,40.78765,-84.67777
45875,41.02271,-84.06118
45876,40.93414,-84.33835
45877,40.95393,-83.93779
45879,41.12918,-84.56471
45880,41.0662,-84.73782
45881,40.94976,-83.77426
45882,40.67823,-84.6754
45883,40.40574,-84.62791
45884,40.54865,-84.08333
45885,40.57182,-84.3871
45886,40.99083,-84.61062
45887,40.71107,-84.36359
45888,40.60244,-84.08583
45889,41.14606,-83.64101
45890,40.97752,-83.49105
45891,40.8748,-84.57785
45893,40.88146,-84.14536
45894,40.76252,-84.4684
45895,40.56991,-84.15197
45896,40.60667,-83.93775
45897,40.83434,-83.65676
45898,40.73617,-84.76429
45899,40.80088,-84.77491
46001,40.25141,-85.65838
46011,40.12759,-85.76178
46012,40.1492,-85.62552
46013,40.05021,-85.67829
46016,40.09781,-85.68152
46017,40.07358,-85.60687
46030,40.17031,-86.02118
46031,40.20935,-86.01018
46032,39.96535,-86.17104
46033,39.97975,-86.08595
46034,40.13291,-86.04128
46035,40.18925,-86.67902
46036,40.29689,-85.83289
46037,39.96077,-85.94446
46038,39.96722,-86.01712
46039,40.37022,-86.31173
46040,39.92773,-85.83424
46041,40.29695,-86.49216
46044,40.2085,-85.79026
46045,40.2898,-86.14832
46047,40.28418,-85.94739
46048,39.9543,-85.80755
46049,40.29757,-86.22165
46050,40.20515,-86.34629
46051,40.05855,-85.83794
46052,40.04448,-86.46086
46055,39.88627,-85.90404
46056,39.97351,-85.6105
46057,40.33796,-86.37801
46058,40.35981,-86.64777
46060,40.06616,-85.93137
46062,40.06146,-86.05523
46063,40.27184,-85.72389
46064,39.98473,-85.74701
46065,40.42318,-86.60992
46068,40.37511,-86.1112
